proto,service,state,ct_srv_src,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,spkts,dpkts,sbytes,dbytes,sload,dload,sloss,dloss,ackdat,synack,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,ct_dst_src_ltm,ct_state_ttl,rate,sttl,dttl,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,smean,dmean,dur,response_body_len,trans_depth
tcp,smtp,CON,1,4,1,1,7376,1126,9801557,50410,4247472.25,313422.45854599995,3681,12,0.062385,0.063928,0,0,0,4,3,0,2,4,586.4322705000001,142.5,140.5,4.745265000000001,28.436705,596.185186,39.943419500000005,255.0,1008861102.5,1912801785.5,255.0,0.0631565,976.5,67.5,59.994354,0,0
tcp,smtp,CON,1,4,2,2,6,6,316,636,2663.700195,5347.580078,2,3,0.04305,0.076551,0,0,0,9,1,0,4,3,13.873438,62.0,252.0,140.2414,143.265203,8395.804855,196.545281,255.0,1350457549.0,2708071593.0,255.0,0.119601,53.0,106.0,0.792882,0,0
tcp,smtp,CON,1,19,1,1,7194,1088,9553064,46784,1273786.125,6233.21582,3592,0,0.02801,0.014932,0,0,0,1,1,0,1,0,138.040644,254.0,252.0,8.350014,55.122793,1539.924354,100.804133,255.0,1515910671.0,206834697.0,255.0,0.042942,1328.0,43.0,59.989578,0,0
tcp,smtp,CON,2,1,1,1,22260,3422,29614102,149662,3950751.75,19946.522216999998,11126,24,0.282162,0.31149899999999997,0,0,0,6,6,0,7,12,107.0702445,62.0,252.0,11.281109749999999,72.48165424999999,1386.7613135000001,85.02907825,255.0,2877994993.75,3087776473.5,255.0,0.14841525,1331.0,44.0,59.990917,0,0
tcp,smtp,CON,2,1,2,1,7660,1160,10126002,49880,1353615.25,6662.937988,3830,0,0.02801,0.014932,0,0,0,3,1,0,1,0,147.381589,254.0,252.0,7.853621,51.822297,1304.329243,78.854164,255.0,1511001387.0,206834697.0,255.0,0.042942,1322.0,43.0,59.837868,0,0
tcp,smtp,CON,2,2,1,1,4370,700,5858874,30654,781067.125,4081.793701,2184,6,0.088,0.087091,0,0,0,1,1,0,2,3,84.490102,62.0,252.0,13.735278,85.705453,1661.165099,99.172867,255.0,3346829809.0,494943406.0,255.0,0.175091,1341.0,44.0,59.995193,0,0
tcp,smtp,CON,3,1,2,1,10646,1582,14355774,68026,1915709.0,9072.856445,5319,0,0.047001,0.007969,0,0,0,3,1,0,1,0,203.973448,254.0,252.0,5.636593,37.998562,696.594404,45.615406,255.0,592537323.0,3051232379.0,255.0,0.05497,1348.0,43.0,59.944077,0,0
tcp,smtp,FIN,1,1,1,1,562490,152925,655385580,10132917,2874878426.216203,201589454.562271,267429,29813,217.137737,192.402377,0,0,0,8113,3990,0,4416,3520,205.43100435837698,78.66492146596859,234.48743455497382,46.98269459057592,75.47224953926701,3301.0081071609948,120.6557659646597,255.0,2160900960.8170156,2155439186.365445,255.0,0.10720945392670157,700.0942408376964,78.01675392670157,59.621784,0,0
tcp,smtp,FIN,1,1,2,1,88,30,92604,2082,540283.625,11879.48828,38,8,0.046073,0.006401,0,0,0,2,1,0,1,1,86.307758,62.0,252.0,15.58177,45.960691,1428.351505,63.165109,255.0,591759706.0,3139520846.0,255.0,0.052474,1052.0,69.0,1.355614,0,0
tcp,smtp,FIN,1,2,1,1,80252,33160,82896519,2454516,2349872046.108972,203976837.593545,35466,6844,35.390783,34.840098,0,0,0,2306,1030,0,1421,475,843.0655175224913,59.056516724336795,151.1741637831603,36.85509604728951,58.59767971395617,2715.2506565397925,92.663195455594,255.0,2146275717.005767,2068360766.633218,255.0,0.08100447635524798,705.1822376009227,78.88581314878893,47.874748,0,0
tcp,smtp,FIN,1,2,2,1,48,40,10336,3108,193859.17969000002,57370.44433,12,12,0.18496600000000002,0.093051,0,0,0,8,4,0,8,4,53.70202175,254.0,252.0,36.293364499999996,41.766166999999996,2026.09083375,61.804545,255.0,1969114227.25,1091367766.0,255.0,0.06950425,215.0,77.75,0.543614,0,0
tcp,smtp,FIN,1,2,2,2,234,54,300991,2988,426498.5938,4173.838867,114,5,0.0,0.0,0,0,0,2,1,0,3,1,51.052326,62.0,252.0,24.230897,103.149266,2535.272552,119.079398,255.0,1350457571.0,2708071784.0,255.0,0.0,1286.0,55.0,5.621683,0,0
tcp,smtp,FIN,1,3,1,1,28621,17038,25141936,1336406,1868241839.16284,165648228.294155,11337,3363,5.915535,6.477089,0,0,0,1492,544,0,774,86,1392.349235971631,40.026004728132385,74.33806146572104,18.898343799054373,27.30259093144208,1592.878315281324,53.580438,255.0,2142153638.394799,2103766786.9030733,255.0,0.029296983451536644,705.7375886524823,80.08510638297872,38.133743,0,0
tcp,smtp,FIN,1,3,3,3,32,22,19716,1916,84286.14844,8071.170898,13,8,0.096103,0.093451,0,0,0,3,1,0,3,1,29.235378,254.0,252.0,58.47974,80.755477,4102.716264,132.435438,255.0,2748194140.0,1917388118.0,255.0,0.189554,616.0,87.0,1.812872,0,0
tcp,smtp,FIN,1,4,1,1,14709,10166,11712782,811330,1212413971.15941,107699015.272102,5467,1968,1.142379,1.296026,0,0,0,934,337,0,493,17,1557.249776813008,33.922764227642276,44.41056910569106,12.600183829268293,17.5686724796748,1320.4588004837399,45.397422715447156,255.0,2108762939.7804878,2051834577.113821,255.0,0.009912215447154472,712.3211382113822,80.20731707317073,26.373018,0,0
tcp,smtp,FIN,1,5,1,1,6454,5056,4581608,409214,702121240.65653,62511438.735585,2253,1000,0.394724,0.550323,0,0,0,488,176,0,265,7,1761.6353580555556,37.29365079365079,41.388888888888886,8.820605904761905,11.851535103174603,812.1639751190476,27.5581481984127,255.0,2168016329.4761906,1894220163.3015873,255.0,0.007500373015873016,702.484126984127,80.68253968253968,8.345714,0,0
tcp,smtp,FIN,1,6,1,1,4508,3300,3431358,265456,376978913.94161,33624008.900205,1629,640,0.234951,0.22150999999999998,0,0,0,276,107,0,161,3,1492.0092197875,34.5625,37.3625,13.557580325,17.7427014625,1735.92099225,59.374784675,255.0,1994951517.0625,2249992414.6,255.0,0.0057057625,708.9875,80.5875,23.30414,0,0
tcp,smtp,FIN,1,7,1,1,2038,1466,1565834,118074,161150145.20708,14423436.647171,741,291,0.223408,0.320801,0,0,0,167,57,0,79,4,1379.720614864865,34.351351351351354,53.108108108108105,13.093706297297297,23.478741594594595,1334.5389116216215,53.009887324324325,255.0,2159687478.2702703,2259744473.0540543,255.0,0.014708351351351352,744.2432432432432,80.62162162162163,6.889499,0,0
tcp,smtp,FIN,1,8,1,1,1416,866,1211824,68516,87412519.97379,7643487.930231,557,176,0.302442,0.21776299999999998,0,0,0,63,31,0,53,5,1241.083087,38.04545454545455,79.68181818181819,14.036359909090908,20.775573318181817,1021.4115969090909,33.88422209090909,255.0,1778924070.3181818,2258059662.2727275,255.0,0.02364568181818182,726.5454545454545,79.63636363636364,3.001753,0,0
tcp,smtp,FIN,1,9,1,1,1344,874,1116780,69462,60032456.65045,5371793.413881999,521,184,0.466947,0.44443,0,0,0,95,29,0,80,7,825.7786449130435,40.43478260869565,96.8695652173913,52.85356243478261,75.29835943478261,7895.700267956521,273.4796696956522,255.0,2600142109.521739,2406581195.304348,255.0,0.03962508695652174,750.0869565217391,79.65217391304348,25.064472,0,0
tcp,smtp,FIN,1,10,1,1,408,328,253408,27252,13757131.168949999,1258888.6685569999,144,80,0.220557,0.21626099999999998,0,0,0,55,14,0,77,4,442.4172007,43.4,118.2,59.556706000000005,73.1781605,7675.2373178,262.31658860000005,255.0,2204545950.0,1861586669.1,255.0,0.0436818,547.1,84.2,14.394926,0,0
tcp,smtp,FIN,1,11,1,1,430,226,377177,18018,1805189.80862,112927.86475,177,56,0.244991,0.33650800000000003,0,0,0,24,10,0,33,4,65.84909114285713,48.714285714285715,156.42857142857142,34.933423142857144,65.93446728571429,2714.567855428572,106.51838428571429,255.0,1998669249.4285715,2113519911.857143,255.0,0.08307128571428571,798.5714285714286,79.28571428571429,4.006597,0,0
tcp,smtp,FIN,1,12,1,1,102,66,78532,5290,127688.70508999999,6283.521912,39,16,0.089701,0.09653099999999999,0,0,0,16,2,0,7,1,14.915390499999999,46.5,140.5,283.18451849999997,383.22616800000003,48972.726009000005,1702.891375,255.0,2477518449.5,1677190742.5,255.0,0.093116,771.0,80.0,25.990999,0,0
tcp,smtp,FIN,1,13,1,1,128,86,89346,6920,1256370.10449,92925.407223,50,24,0.04333,0.071625,0,0,0,18,5,0,16,2,120.31064400000001,51.666666666666664,177.66666666666666,35.72322166666667,44.01474433333333,2084.5873119999997,57.32558366666667,255.0,1609922354.3333333,1495317283.0,255.0,0.038318333333333336,594.0,80.66666666666667,1.776321,0,0
tcp,smtp,FIN,1,14,1,1,320,170,269496,13432,8869424.86329,798016.986815,137,48,0.234033,0.338344,0,0,0,12,7,0,7,5,472.39847816666673,56.833333333333336,214.83333333333334,39.17388066666667,59.53069416666667,2502.2391746666667,81.65040983333334,255.0,2266383342.8333335,2999475148.8333335,255.0,0.09539616666666667,572.1666666666666,80.66666666666667,4.061115,0,0
tcp,smtp,FIN,1,15,1,1,174,60,182057,4428,492253.10939999996,22603.272952,81,16,0.088685,0.06894800000000001,0,0,0,2,2,0,3,2,53.823223,62.0,252.0,27.555263500000002,69.5688105,2560.4459085,103.1351445,255.0,1959315107.5,2063611448.0,255.0,0.0788165,845.0,78.5,3.908231,0,0
tcp,smtp,FIN,1,16,1,1,108,66,71075,5714,407670.96099,37245.751956,45,24,0.166986,0.112928,0,0,0,34,3,0,53,3,46.25167,62.0,252.0,41.99556566666667,56.921402666666665,2626.497105,78.18448566666667,255.0,2789963534.3333335,1920034311.3333333,255.0,0.09330466666666666,479.3333333333333,87.66666666666667,1.430607,0,0
tcp,smtp,FIN,1,17,1,1,508,234,442787,18154,1521577.9356399998,67227.432614,223,72,0.5076849999999999,0.526134,0,0,0,45,10,0,48,9,37.45155577777778,104.66666666666667,252.0,60.41043033333332,89.96439855555555,3890.210668333333,122.29058866666666,255.0,2492697344.0,1905229994.3333333,255.0,0.11486877777777778,634.1111111111111,79.77777777777777,3.560847,0,0
tcp,smtp,FIN,1,18,1,1,238,90,235578,6406,840713.6552500001,21230.255375,109,24,0.19014799999999998,0.201844,0,0,0,19,3,0,32,3,47.45130566666666,126.0,252.0,52.108686,90.19667866666667,3572.435567333334,125.08380866666668,255.0,1294145673.0,2487156585.6666665,255.0,0.130664,777.3333333333334,72.66666666666667,4.021402,0,0
tcp,smtp,FIN,1,19,1,1,6418,1128,8196761,58840,3965761.42191,85268.003424,3168,88,0.580566,0.691061,0,0,0,36,11,0,30,11,55.916517818181816,62.0,252.0,39.222536454545455,84.74447872727272,3152.4012913636366,127.69303736363636,255.0,1587538041.3636363,2008005201.4545455,255.0,0.11560245454545455,904.1818181818181,75.54545454545455,53.279202,0,0
tcp,smtp,FIN,1,20,1,1,66,44,38493,3758,169939.29494999998,15313.64209,27,16,0.13119,0.117123,0,0,0,20,2,0,19,2,29.3441575,62.0,252.0,72.9108715,87.4742145,4241.228648,112.429676,255.0,3158294048.5,2178805358.0,255.0,0.1241565,466.5,86.0,2.033183,0,0
tcp,smtp,FIN,1,21,1,1,240,120,195526,9582,788311.16803,43684.500982,103,40,0.303821,0.230414,0,0,0,5,5,0,5,5,39.381389,62.0,252.0,60.092612800000005,78.357725,3863.2700539999996,106.45137580000001,255.0,2875340870.2,1119445460.0,255.0,0.106847,540.8,81.2,2.602096,0,0
tcp,smtp,FIN,1,23,1,1,114,50,107736,3920,666534.3515999999,29017.177730000003,51,16,0.08549,0.051896000000000005,0,0,0,24,2,0,41,2,70.61370600000001,62.0,252.0,23.8035505,42.9723535,1555.5312359999998,51.695184,255.0,2440376500.5,3828646029.5,255.0,0.068693,787.5,80.0,1.386333,0,0
tcp,smtp,FIN,1,24,1,1,576,120,705356,6848,1583842.9063,16774.336426,282,16,0.067612,0.090664,0,0,0,26,2,0,48,2,99.91898599999999,62.0,252.0,17.5397905,60.089012000000004,1750.507001,77.5299825,255.0,534864770.5,2417612240.5,255.0,0.079138,1152.0,62.0,3.82503,0,0
tcp,smtp,FIN,1,25,1,1,126,76,97079,6096,334069.89359999995,18926.238769,53,24,0.200204,0.183463,0,0,0,54,3,0,66,3,27.322251999999995,126.0,252.0,94.357322,114.64571333333333,6302.912502333333,180.3320236666667,255.0,2236255200.3333335,1590181646.3333333,255.0,0.127889,538.0,80.66666666666667,3.909674,0,0
tcp,smtp,FIN,1,26,1,1,68,44,43670,3874,189112.9229,16468.051758,28,16,0.146149,0.149199,0,0,0,27,2,0,34,2,30.571641999999997,158.0,252.0,66.194387,82.443867,3754.7875745,105.1953555,255.0,2447279201.5,3779537023.0,255.0,0.147674,494.5,88.5,1.806902,0,0
tcp,smtp,FIN,1,28,1,1,26,20,9557,1644,35047.52344,5956.935059,10,8,0.081178,0.071434,0,0,0,29,1,0,28,1,21.451831,62.0,252.0,83.908922,105.174055,5058.400243,151.892,255.0,4196290891.0,796756103.0,255.0,0.152612,368.0,82.0,2.097723,0,0
tcp,smtp,FIN,1,31,1,1,32,20,16843,1804,153178.5469,16090.45996,13,8,0.034027,0.05068,0,0,0,1,1,0,1,1,59.846373,62.0,252.0,27.489741,41.883844,1728.021522,51.977223,255.0,340432761.0,2264123600.0,255.0,0.084707,526.0,90.0,0.852182,0,0
tcp,smtp,FIN,1,34,1,1,1482,246,1922421,11580,1429090.39063,22531.09277,736,8,0.10283600000000001,0.094848,0,0,0,2,2,0,2,2,99.076015,158.0,252.0,21.94149,47.056291,1547.124661,62.275245999999996,255.0,2863836463.0,1450329586.0,255.0,0.098842,839.0,68.0,11.342213,0,0
tcp,smtp,FIN,1,35,1,1,18,16,2514,1186,15877.19434,7433.869629,6,6,0.040351,0.0471,0,0,0,1,1,0,1,1,27.57618,62.0,252.0,67.457412,76.638867,3257.84825,88.430297,255.0,1455816135.0,1332268904.0,255.0,0.087451,140.0,74.0,1.196685,0,0
tcp,smtp,FIN,1,38,1,1,58,26,50361,1938,363986.0313,13708.40234,26,8,0.037797,0.033839,0,0,0,1,1,0,1,1,76.300789,62.0,252.0,19.084211,41.491121,1474.690724,52.992816,255.0,1483738034.0,2441875343.0,255.0,0.071636,868.0,75.0,1.0878,0,0
tcp,smtp,FIN,1,41,1,1,22,20,2956,1910,19201.21484,12349.46973,7,8,0.014186,0.048083,0,0,0,1,1,0,1,1,34.871093,62.0,252.0,55.988522,57.247633,2814.21532,90.436922,255.0,4041616847.0,473158111.0,255.0,0.062269,134.0,96.0,1.175759,0,0
tcp,smtp,FIN,1,43,1,1,56,26,52686,2032,297857.2813,11247.5,25,8,0.04929,0.020316,0,0,0,1,1,0,1,1,58.280929,62.0,252.0,25.269454,54.279359,1928.226668,67.401508,255.0,744927378.0,671993519.0,255.0,0.069606,941.0,78.0,1.38982,0,0
tcp,smtp,FIN,2,1,1,1,38454,13074,42085082,932521,526718609.908915,43052473.494316,17674,2741,15.302722,13.937858,0,0,0,697,470,0,493,266,447.9001161335227,68.60795454545455,197.51704545454547,40.396318553977274,65.99396509375,3174.6231788352275,120.57145356818182,255.0,2136197709.0568182,2211288172.7301135,255.0,0.08306982954545455,716.6420454545455,79.20170454545455,31.856791,0,0
tcp,smtp,FIN,2,1,2,1,7624,2243,8722653,152576,64768120.945659,4914368.326669999,3581,440,2.835269,2.913951,0,0,0,159,63,0,67,49,317.5587076896552,70.43103448275862,217.39655172413794,49.62964494827586,75.7403222586207,3639.2072451551726,117.40857853448276,255.0,2097476412.7586207,2338170862.827586,255.0,0.0991244827586207,712.3103448275862,77.63793103448276,22.26203,0,0
tcp,smtp,FIN,2,2,1,1,10372,5966,9256869,467318,562245853.139471,49959110.529218,4151,1187,2.346651,2.821632,0,0,0,497,208,0,254,34,1184.18183498,43.14666666666667,79.54666666666667,21.468734233333336,29.832581386666668,1566.5602911866665,50.066369093333336,255.0,2076346783.5933332,2211182493.1066666,255.0,0.03445522,691.4333333333333,80.63333333333334,26.090553,0,0
tcp,smtp,FIN,2,2,2,1,3170,1436,3062020,110662,85387936.45768,7152570.262053,1378,336,1.324183,0.914905,0,0,0,143,65,0,84,26,618.5209331904762,54.76190476190476,167.04761904761904,18.430804547619047,35.92017776190476,1432.7992780714285,54.28859821428572,255.0,1976436135.4285715,1987377454.2857144,255.0,0.05331161904761905,767.0,79.61904761904762,7.689968,0,0
tcp,smtp,FIN,2,2,2,2,784,512,535712,42736,18524881.8202,1686545.359368,308,160,1.3521459999999998,0.8325959999999999,0,0,0,52,42,0,42,16,298.48565560000003,55.8,207.4,53.279410899999995,79.7508832,3918.2269939000007,133.3679036,255.0,2046989469.0,2586141054.3,255.0,0.1092371,568.5,84.4,3.120168,0,0
tcp,smtp,FIN,2,3,1,1,5409,4195,3873718,338387,513261698.866983,45619641.777711,1901,827,0.588734,0.562881,0,0,0,389,158,0,203,6,1560.2041303173078,32.78846153846154,41.86538461538461,11.423683307692308,15.753058875,1002.8138059038461,33.27425884615384,255.0,2068635542.5,2144089318.4134614,255.0,0.011073221153846154,707.0576923076923,80.38461538461539,9.021347,0,0
tcp,smtp,FIN,2,3,2,1,1264,892,976105,72042,65800080.5001,5790976.16167,461,176,0.066707,0.037283,0,0,0,87,43,0,40,1,937.5623563636364,32.40909090909091,39.13636363636363,11.878717954545454,17.57517881818182,1067.0867981363635,37.052372999999996,255.0,1935439522.0454545,1757722981.1818182,255.0,0.004726818181818182,734.6818181818181,80.5909090909091,2.544937,0,0
tcp,smtp,FIN,2,3,2,2,420,328,299868,26624,31346105.375,2814759.19542,146,64,0.0013,0.004204,0,0,0,30,20,0,18,0,1244.4405575,31.0,29.0,5.6407625,7.363116499999999,532.17654825,18.04125775,255.0,3390004644.25,2347245674.75,255.0,0.000688,714.25,80.75,0.510235,0,0
tcp,smtp,FIN,2,4,1,1,4248,3340,3041488,270754,418299033.9769,37315254.021651,1471,651,0.014334,0.049461,0,0,0,314,114,0,158,0,1609.7982781219514,31.0,29.0,6.48327975609756,8.375614097560975,555.9898783902439,18.98959469512195,255.0,2137573432.7317073,2149266589.5609756,255.0,0.0007779878048780488,716.5243902439024,80.71951219512195,2.882591,0,0
tcp,smtp,FIN,2,4,2,1,680,540,485800,43628,67710025.875,6083548.54881,236,104,0.001795,0.007204,0,0,0,47,18,0,27,0,1651.7317986153846,31.0,29.0,5.136003307692308,6.584885153846154,462.0253809230769,15.80676453846154,255.0,1790915255.3076923,2293327678.4615383,255.0,0.0006922307692307692,714.4615384615385,80.46153846153847,1.044812,0,0
tcp,smtp,FIN,2,4,2,2,92,48,73488,4060,231994.1562,12559.41211,38,16,0.151936,0.245232,0,0,0,4,4,0,4,2,27.832716,62.0,252.0,55.091045,100.555352,3792.7285,145.388391,255.0,1517938189.0,2223713121.0,255.0,0.198584,799.0,85.0,2.479097,0,0
tcp,smtp,FIN,2,5,1,1,1726,1370,1233266,110708,168229511.5938,15034012.04108,599,264,0.004403,0.017948,0,0,0,121,42,0,61,0,1611.713362878788,31.0,29.0,5.492071909090909,6.937946454545455,466.6650656666667,15.668376454545454,255.0,2010140361.090909,1898647504.4848485,255.0,0.0006773030303030302,714.8181818181819,80.51515151515152,1.023785,0,0
tcp,smtp,FIN,2,5,2,1,260,210,186340,16900,20693788.6407,1868283.56446,90,40,0.000627,0.0030670000000000003,0,0,0,18,10,0,10,0,1316.2906798,31.0,29.0,15.431951399999999,19.1840294,1214.5210923999998,38.8733986,255.0,1564159304.8,2075046547.8,255.0,0.0007388000000000001,717.0,80.0,2.045814,0,0
tcp,smtp,FIN,2,5,2,2,168,88,124228,7032,535210.4376,29639.763672,68,32,0.214712,0.19396,0,0,0,16,12,0,24,4,34.754785,62.0,252.0,44.212196,83.970711,3123.158074,109.727617,255.0,3240695101.0,508721749.0,255.0,0.102168,739.0,80.0,1.8127,0,0
tcp,smtp,FIN,2,6,1,1,1098,868,785694,70252,117663799.8281,10475166.70314,381,168,0.002969,0.011197,0,0,0,76,27,0,28,0,1772.6059472857141,31.0,29.0,6.674930190476191,8.406814952380952,587.630345,19.430991714285714,255.0,2333006861.285714,2950150326.857143,255.0,0.0006745714285714286,715.7142857142857,80.61904761904762,2.292065,0,0
tcp,smtp,FIN,2,6,2,1,208,164,149208,13312,17064123.8125,1537208.7929399998,72,32,0.000489,0.001963,0,0,0,24,7,0,8,0,1354.951546,31.0,29.0,5.0446845,6.48394075,516.18064375,17.5173315,255.0,2104455529.5,1569367948.75,255.0,0.000613,717.5,81.0,0.439834,0,0
tcp,smtp,FIN,2,6,2,2,104,80,74992,6552,4301264.0,373692.4062,36,16,0.000306,0.001102,0,0,0,6,4,0,4,0,665.219286,31.0,29.0,2.675372,3.493308,362.210283,12.645932,255.0,1057900507.0,3208514880.0,255.0,0.000704,721.0,82.0,0.136797,0,0
tcp,smtp,FIN,2,7,1,1,566,448,396486,36452,75399965.6876,6721159.19534,192,88,0.001544,0.005842,0,0,0,42,17,0,21,0,2171.549708818182,31.0,29.0,4.138611272727273,5.124421727272727,386.48110899999995,14.212961454545455,255.0,2573925528.3636365,2582201346.5454545,255.0,0.0006714545454545455,697.8181818181819,81.18181818181819,1.004725,0,0
tcp,smtp,FIN,2,7,2,1,52,42,37230,3380,12226687.0,1104972.375,18,8,0.000164,0.000545,0,0,0,4,1,0,2,0,3892.516272,31.0,29.0,0.47064,0.569341,26.44922,1.005501,255.0,154714667.0,155708589.0,255.0,0.000709,716.0,80.0,0.023892,0,0
tcp,smtp,FIN,2,7,2,2,104,84,74356,6760,4390740.5,397362.9688,36,16,0.000328,0.00111,0,0,0,6,4,0,4,0,699.900692,31.0,29.0,2.597588,3.227219,348.88035,11.798593,255.0,3999997027.0,1851465813.0,255.0,0.000719,715.0,80.0,0.132876,0,0
tcp,smtp,FIN,2,8,1,1,262,208,186894,16796,27390731.4531,2432388.32474,91,40,0.000731,0.002887,0,0,0,9,8,0,9,0,1725.1917173999998,31.0,29.0,6.795888,8.496509399999999,560.5959724,18.1511808,255.0,2945433922.0,2951890341.4,255.0,0.0007235999999999999,713.4,80.4,1.253688,0,0
tcp,smtp,FIN,2,8,2,1,54,40,37938,3276,285344.8125,24483.74414,19,8,0.000142,0.000537,0,0,0,5,1,0,4,0,89.084048,31.0,29.0,19.69083,26.754205,1449.244877,46.59566,255.0,2582118730.0,434019298.0,255.0,0.000679,703.0,82.0,1.043958,0,0
tcp,smtp,FIN,2,9,1,1,104,84,74438,6760,23201552.0,2097396.125,36,16,0.000281,0.0010769999999999998,0,0,0,12,3,0,8,0,3694.277262,31.0,29.0,0.49666449999999995,0.6145719999999999,28.38604,1.1976205,255.0,483354759.5,1559129018.0,255.0,0.0006789999999999999,716.0,80.0,0.027786,0,0
tcp,smtp,FIN,2,9,2,2,104,80,74420,6552,1303550.0,114120.89844,36,16,0.00028,0.001082,0,0,0,8,4,0,8,0,203.149481,31.0,29.0,8.776373,11.47182,770.631897,25.837742,255.0,3000894320.0,856472401.0,255.0,0.000681,716.0,82.0,0.447946,0,0
tcp,smtp,FIN,2,10,1,1,104,80,74674,6552,3110624.75,274970.75779,36,16,0.000271,0.0010760000000000001,0,0,0,19,2,0,10,0,487.087936,31.0,29.0,4.7082645,6.3155345,542.5022805000001,19.0601,255.0,2562016073.0,2563021934.5,255.0,0.0006735,718.0,81.5,0.352036,0,0
tcp,smtp,FIN,2,10,2,2,88,80,19136,7400,91086.95312,35062.593752,32,32,0.246148,0.198192,0,0,0,40,8,0,40,4,25.554008,254.0,252.0,76.402142,80.325945,3852.84201,94.467305,255.0,2730740381.0,1463593795.0,255.0,0.111085,217.0,93.0,1.604445,0,0
tcp,smtp,FIN,2,11,1,1,52,42,37178,3380,131944.0781,11940.96777,18,8,0.00014,0.000571,0,0,0,2,2,0,2,0,42.064775,31.0,29.0,43.343744,53.909805,3206.482165,100.108172,255.0,2552252225.0,415711433.0,255.0,0.000711,715.0,80.0,2.210876,0,0
tcp,smtp,FIN,2,13,1,1,74,58,40455,4834,569030.053711,52072.823733,26,16,0.099522,0.22121800000000003,0,0,0,5,4,0,2,1,92.931506,46.5,140.5,68.906965,71.769851,3936.2427294999998,112.6819965,255.0,2771149789.5,1472020417.5,255.0,0.16036999999999998,431.5,83.0,2.680271,0,0
tcp,smtp,FIN,2,14,1,1,52,42,37232,3380,573221.4375,51802.79297,18,8,0.00015,0.000485,0,0,0,3,1,0,2,0,182.487117,31.0,29.0,9.985921,12.417976,806.899402,26.388699,255.0,2028619639.0,4175094419.0,255.0,0.000635,716.0,80.0,0.509625,0,0
tcp,smtp,FIN,2,18,1,1,16,12,11679,756,145842.9688,9230.061523,6,2,0.079877,0.092799,0,0,0,1,2,0,2,1,44.951601,62.0,252.0,47.327813,68.605086,3026.033999,89.311633,255.0,2651395504.0,3578328310.0,255.0,0.172676,730.0,63.0,0.600646,0,0
tcp,smtp,FIN,3,1,1,1,2382,1376,1998591,109484,92370763.79129,7967158.647681,958,320,0.870946,0.714946,0,0,0,100,66,0,68,18,717.6708400499999,49.75,129.35,23.80985055,35.50129355,1670.5620801,55.007655250000006,255.0,2218180329.85,2470859022.4,255.0,0.0396473,683.125,80.9,3.963314,0,0
tcp,smtp,FIN,3,1,2,1,2704,846,3100117,58220,21788414.18375,1773278.2071170001,1258,144,0.477385,0.491886,0,0,0,72,27,0,35,10,364.1752148888889,48.22222222222222,152.88888888888889,22.948676222222222,35.78494927777778,1546.0432385555555,48.66989783333333,255.0,1877426326.9444444,2389804969.5,255.0,0.05384838888888889,701.9444444444445,80.05555555555556,22.856043,0,0
